GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term
GO:0004657	1.36042074687268e-4	Inf	0.023493874811209934	2	2	proline dehydrogenase activity
GO:0016702	1.5540459990636747e-4	17.784848484848485	0.2819264977345192	4	24	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen
GO:0070008	2.3946750130290656e-4	32.916044776119406	0.12921631146165463	3	11	serine-type exopeptidase activity
GO:0016649	4.0502034490157786e-4	173.1764705882353	0.0352408122168149	2	3	oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor
GO:0016701	4.899470681328147e-4	12.686147186147187	0.37590199697935894	4	32	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen
GO:0035673	0.0013296232198132605	57.705882352941174	0.05873468702802483	2	5	oligopeptide transmembrane transporter activity
GO:0004040	0.0023232218787436693	13.13955223880597	0.27017956032891427	3	23	amidase activity
GO:0008236	0.0024845797899480412	7.870707070707071	0.5755999328746434	4	49	serine-type peptidase activity
GO:0017171	0.0024845797899480412	7.870707070707071	0.5755999328746434	4	49	serine hydrolase activity
GO:0042887	0.00464312752343891	24.714285714285715	0.1057224366504447	2	9	amide transmembrane transporter activity
GO:0016831	0.005022360686379889	9.721393034825871	0.35240812216814904	3	30	carboxy-lyase activity
GO:0003824	0.005687364732262045	2.0352644004556635	42.47692565866756	53	3616	catalytic activity
GO:0004185	0.005760000539796648	21.621323529411764	0.11746937405604967	2	10	serine-type carboxypeptidase activity
GO:0016810	0.005898144975883562	4.742225859247136	1.1629468031548917	5	99	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
GO:0008233	0.006046924203220701	3.524074074074074	2.196677294848129	7	187	peptidase activity
GO:0016787	0.006907343693802763	1.9742167908734503	14.742406444034234	24	1255	hydrolase activity
GO:0004180	0.011300229802746196	14.404411764705882	0.16445712367846954	2	14	carboxypeptidase activity
GO:0004175	0.011346479703784506	4.966282543747332	0.8810203054203726	4	75	endopeptidase activity
GO:0016034	0.011746937405604951	Inf	0.011746937405604967	1	1	maleylacetoacetate isomerase activity
GO:0004452	0.011746937405604951	Inf	0.011746937405604967	1	1	isopentenyl-diphosphate delta-isomerase activity
GO:0008240	0.011746937405604951	Inf	0.011746937405604967	1	1	tripeptidyl-peptidase activity
GO:0003842	0.011746937405604951	Inf	0.011746937405604967	1	1	1-pyrroline-5-carboxylate dehydrogenase activity
GO:0008238	0.014577326721460374	6.386603567528213	0.5168652458466185	3	44	exopeptidase activity
GO:0051213	0.01536014556311092	4.515151515151516	0.9632488672596073	4	82	dioxygenase activity
GO:0016491	0.017274304654735916	1.9138239808971516	10.80718241315657	18	920	oxidoreductase activity
GO:0016645	0.020448005119703398	10.15916955017301	0.22319181070649438	2	19	oxidoreductase activity, acting on the CH-NH group of donors
GO:0016829	0.020911489433554992	2.990572625698324	2.173183420036919	6	185	lyase activity
GO:0016811	0.021627908331309103	5.4486940298507465	0.5990938076858533	3	51	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
GO:0004222	0.02254959984233511	9.593137254901961	0.23493874811209933	2	20	metalloendopeptidase activity
GO:0016830	0.022762762833383358	5.336582394151691	0.6108407450914582	3	52	carbon-carbon lyase activity
GO:0016815	0.023357832736522588	85.33333333333333	0.023493874811209934	1	2	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in nitriles
GO:0000257	0.023357832736522588	85.33333333333333	0.023493874811209934	1	2	nitrilase activity
GO:0033754	0.023357832736522588	85.33333333333333	0.023493874811209934	1	2	indoleamine 2,3-dioxygenase activity
GO:0004067	0.023357832736522588	85.33333333333333	0.023493874811209934	1	2	asparaginase activity
GO:0017172	0.023357832736522588	85.33333333333333	0.023493874811209934	1	2	cysteine dioxygenase activity
GO:0003868	0.023357832736522588	85.33333333333333	0.023493874811209934	1	2	4-hydroxyphenylpyruvate dioxygenase activity
GO:0004834	0.023357832736522588	85.33333333333333	0.023493874811209934	1	2	tryptophan synthase activity
GO:0004668	0.023357832736522588	85.33333333333333	0.023493874811209934	1	2	protein-arginine deiminase activity
GO:0016859	0.02700639969302412	8.630882352941176	0.25843262292330926	2	22	cis-trans isomerase activity
GO:0004252	0.02700639969302412	8.630882352941176	0.25843262292330926	2	22	serine-type endopeptidase activity
GO:0016841	0.034834238932333506	42.65942028985507	0.0352408122168149	1	3	ammonia-lyase activity
GO:0004590	0.034834238932333506	42.65942028985507	0.0352408122168149	1	3	orotidine-5'-phosphate decarboxylase activity
GO:0015140	0.034834238932333506	42.65942028985507	0.0352408122168149	1	3	malate transmembrane transporter activity
GO:0004553	0.04280659959115705	2.4982394366197185	2.5725792918274877	6	219	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0016884	0.04504178143738625	6.38562091503268	0.34066118476254403	2	29	carbon-nitrogen ligase activity, with glutamine as amido-N-donor
GO:0004737	0.04617769146335038	28.434782608695652	0.04698774962241987	1	4	pyruvate decarboxylase activity
GO:0050525	0.04617769146335038	28.434782608695652	0.04698774962241987	1	4	cutinase activity
GO:0016162	0.04617769146335038	28.434782608695652	0.04698774962241987	1	4	cellulose 1,4-beta-cellobiosidase activity
GO:0016977	0.04617769146335038	28.434782608695652	0.04698774962241987	1	4	chitosanase activity
